Listagem de Filmes Brasileiros e Estrangeiros Lançados - 2009 a 2019;;;;;;;;;;;;
;;;;;;;;;;;;
Ano de Lançamento;Título da obra;CPB/ROE;Gênero;País(es) produtor(es) da obra;Nacionalidade da obra;Data de lançamento;Empresa distribuidora;Origem da empresa distribuidora;Salas no Lançamento;Máximo de Salas Ocupadas;Público acumulado;Renda (R$) acumulada
2018;O Futuro Adiante;E1800401500000;Ficção;Argentina;Estrangeira;04/10/2018;Supo Mungam Films;Distribuição Nacional;19;21;6.212;94.931
2018;O Grinch;E1800455900000;Animação;Estados Unidos;Estrangeira;08/11/2018;Universal;Distribuição Internacional;954;954;1.508.252;22.216.090
2018;O Homem Das Cavernas;E1700600900000;Animação;Estados Unidos, França, Reino Unido;Estrangeira;05/04/2018;Paris;Distribuição Nacional;245;245;139.041;1.968.520
2018;O Insulto;E1700542500000;Ficção;Bélgica, Chipre, Estados Unidos, França, Líbano;Estrangeira;08/02/2018;Imovision;Distribuição Nacional;19;27;48.107;757.856
2018;O Leopardo;E1800127100000;Ficção;França, Itália;Estrangeira;22/03/2018;F. J. Cines;Distribuição Nacional;1;1;366;2.279
2018;O Mistério Do Relógio Na Parede;E1800334000000;Ficção;Estados Unidos;Estrangeira;20/09/2018;Universal;Distribuição Internacional;413;435;374.926;5.307.707
2018;O Motorista De Táxi;E1700516800000;Ficção;Coréia do Sul;Estrangeira;11/01/2018;Califórnia;Distribuição Nacional;3;6;2.234;35.010
2018;O Orgulho;E1800279800000;Ficção;Bélgica, França;Estrangeira;19/07/2018;Pandora Filmes;Distribuição Nacional;40;40;49.505;828.311
2018;O Pacto De Adriana;E1700613800000;Documentário;Chile;Estrangeira;11/01/2018;F. J. Cines;Distribuição Nacional;1;3;1.465;14.362
2018;O Parque;E1800137700000;Ficção;França;Estrangeira;03/05/2018;Zeta Filmes;Distribuição Nacional;9;9;658;8.230
2018;O Parque Do Inferno;E1800463600000;Ficção;Estados Unidos;Estrangeira;22/11/2018;Paris;Distribuição Nacional;297;297;199.397;2.726.804
2018;O Passageiro;E1800045100000;Ficção;Estados Unidos, França, Reino Unido;Estrangeira;08/03/2018;Imagem/Califórnia;Distribuição Nacional;406;406;329.794;5.273.879
2018;O Poder De Diane;E1800474800000;Ficção;França;Estrangeira;18/10/2018;Bonfilm;Distribuição Nacional;7;10;1.900;27.707
2018;O Predador;E1800253200000;Ficção;Estados Unidos;Estrangeira;13/09/2018;Fox;Distribuição Internacional;775;775;804.644;12.634.198
2018;O Primeiro Homem;E1800333300000;Ficção;Estados Unidos;Estrangeira;18/10/2018;Universal;Distribuição Internacional;464;464;299.778;5.759.073
2018;O Protetor 2;E1500760000000;Ficção;Estados Unidos;Estrangeira;16/08/2018;Sony;Distribuição Internacional;689;689;843.955;13.391.419
2018;O Que De Verdade Importa;E1800136600000;Ficção;Canadá, Espanha, Estados Unidos;Estrangeira;27/09/2018;Anagrama Filmes;Distribuição Nacional;422;422;343.770;4.984.386
2018;O Que Te Faz Mais Forte;E1700442000000;Ficção;Estados Unidos;Estrangeira;15/02/2018;Paris;Distribuição Nacional;6;30;12.492;228.080
2018;O Quebra-Cabeça;E1800347500000;Ficção;Estados Unidos;Estrangeira;15/11/2018;Sony;Distribuição Internacional;12;14;9.224;159.242
2018;O Quebra-Nozes E Os Quatro Reinos;E1800428500000;Ficção;Estados Unidos;Estrangeira;01/11/2018;Disney;Distribuição Internacional;832;832;853.242;13.123.640
2018;O Retorno De Mary Poppins;E1800431900000;Ficção;Estados Unidos;Estrangeira;20/12/2018;Disney;Distribuição Internacional;669;669;387.435;6.642.617
2018;O Retorno Do Herói;E1800249500000;Ficção;Bélgica, França;Estrangeira;20/09/2018;A2 Filmes;Distribuição Nacional;30;96;18.099;271.298
2018;O Sacrifício Do Cervo Sagrado;E1700566400000;Ficção;Irlanda, Reino Unido;Estrangeira;08/02/2018;Diamond Films;Distribuição Nacional;41;41;13.643;223.538
2018;O Terceiro Assassinato;E1800112500000;Ficção;Japão;Estrangeira;19/04/2018;Imovision;Distribuição Nacional;6;6;6.591;120.802
2018;O Touro Ferdinando;E1700322100000;Animação;Estados Unidos;Estrangeira;11/01/2018;Fox;Distribuição Internacional;981;981;3.451.816;47.187.210
2018;O Ódio Que Você Semeia;E1800471300000;Ficção;Estados Unidos;Estrangeira;06/12/2018;Fox;Distribuição Internacional;16;16;4.611;84.147
2018;Oh Lucy!;E1800222500000;Ficção;Estados Unidos, Japão;Estrangeira;28/06/2018;Imovision;Distribuição Nacional;14;16;10.749;183.832
2018;Oito Mulheres E Um Segredo;E1800213600000;Ficção;Estados Unidos;Estrangeira;07/06/2018;Warner;Distribuição Internacional;659;659;1.285.839;20.870.757
2018;Olhos Do Deserto;E1800176000000;Ficção;Canadá, França, Marrocos;Estrangeira;24/05/2018;Esfera Produções;Distribuição Nacional;8;8;1.116;15.718
2018;Onde Está Você, João Gilberto?;E1800335000000;Documentário;Alemanha, França, Suíça;Estrangeira;23/08/2018;Imovision;Distribuição Nacional;20;20;3.847;50.334
2018;Operação Overlord;E1800381200000;Ficção;Estados Unidos;Estrangeira;08/11/2018;Paramount;Distribuição Internacional;424;424;197.331;2.869.646
2018;Operação Red Sparrow;E1800012100000;Ficção;Estados Unidos;Estrangeira;01/03/2018;Fox;Distribuição Internacional;301;303;340.989;6.101.410
2018;Os Estranhos: Caçada Noturna;E1800074600000;Ficção;Estados Unidos;Estrangeira;07/06/2018;Diamond Films;Distribuição Nacional;218;218;55.630;756.955
2018;Os Fantasmas De Ismael;E1800137800000;Ficção;França;Estrangeira;03/05/2018;Imovision;Distribuição Nacional;18;18;8.812;141.768
2018;Os Incríveis 2;E1800037700000;Animação;Estados Unidos;Estrangeira;28/06/2018;Disney;Distribuição Internacional;1.648;1.648;9.809.521;145.012.895
2018;Os Iniciados;E1700618500000;Ficção;África do Sul, Alemanha, França, Holanda;Estrangeira;18/01/2018;Zeta Filmes;Distribuição Nacional;15;16;4.300;56.382
2018;Os Invisíveis*;E1800412400000;Ficção;Alemanha;Estrangeira;04/10/2018;Mares Filmes/A2 Filmes;Distribuição Nacional;22;22;7.125;110.421
2018;Paddington 2;E1700540700000;Animação;França, Reino Unido;Estrangeira;01/02/2018;Imagem;Distribuição Nacional;664;664;274.325;3.827.468
2018;Pantera Negra;E1700512400000;Ficção;Estados Unidos;Estrangeira;15/02/2018;Disney;Distribuição Internacional;1.458;1.458;7.439.998;121.018.779
2018;Papillon;E1800393100000;Ficção;Espanha, Estados Unidos, República Tcheca;Estrangeira;04/10/2018;Imagem/Califórnia;Distribuição Nacional;68;68;53.155;1.042.432
2018;Para Sempre Chape;E1800297600000;Documentário;Uruguai;Estrangeira;09/08/2018;Arcoplex;Distribuição Nacional;28;28;1.970;28.933
2018;Paris 8;E1800133800000;Ficção;França;Estrangeira;17/05/2018;Cineart Filmes;Distribuição Nacional;29;29;5.931;90.515
2018;Paulo - Apóstolo De Cristo;E1800038000000;Ficção;Estados Unidos;Estrangeira;03/05/2018;Sony;Distribuição Internacional;464;553;767.548;10.999.922
2018;Pedro Coelho;E1800029900000;Animação;Austrália, Estados Unidos;Estrangeira;22/03/2018;Sony;Distribuição Internacional;730;732;938.192;12.957.143
2018;Pequena Grande Vida;E1700453500000;Ficção;Estados Unidos;Estrangeira;22/02/2018;Paramount;Distribuição Internacional;202;205;117.369;1.886.070
2018;Po;E1800498300000;Ficção;Estados Unidos;Estrangeira;22/11/2018;Cineart Filmes;Distribuição Nacional;11;11;1.533;17.762
2018;Podres De Ricos;E1800303600000;Ficção;Estados Unidos;Estrangeira;25/10/2018;Warner;Distribuição Internacional;70;70;41.484;719.523
2018;Ponto Cego;E1800353100000;Ficção;Estados Unidos;Estrangeira;04/10/2018;Paris;Distribuição Nacional;26;26;3.690;58.771
2018;Por Trás Dos Seus Olhos;E1800078000000;Ficção;Estados Unidos, Tailândia;Estrangeira;22/03/2018;Paris;Distribuição Nacional;31;31;10.370;195.243
2018;Primavera Em Casablanca;E1800300200000;Ficção;França;Estrangeira;12/07/2018;Califórnia;Distribuição Nacional;4;16;8.208;119.165
2018;Projeto Flórida;E1700559200000;Ficção;Estados Unidos;Estrangeira;01/03/2018;Diamond Films;Distribuição Nacional;46;46;25.889;433.509
2018;Promessa Ao Amanhecer (2017);E1800216600000;Ficção;França;Estrangeira;26/07/2018;Bonfilm;Distribuição Nacional;31;31;11.499;169.582
2018;Pépequeno;E1800215200000;Animação;Estados Unidos;Estrangeira;27/09/2018;Warner;Distribuição Internacional;949;949;1.504.115;20.897.516
2018;Quando Duas Mulheres Pecam;E1800230700000;Ficção;Suécia;Estrangeira;19/07/2018;F. J. Cines;Distribuição Nacional;2;13;790;8.649
2018;Queen - Bohemian Rhapsody;E1402331000000;Ficção;Estados Unidos;Estrangeira;01/11/2018;Fox;Distribuição Internacional;691;800;2.350.627;41.208.956
2018;Rampage: Destruição Total;E1800084100000;Ficção;Estados Unidos;Estrangeira;12/04/2018;Warner;Distribuição Internacional;975;975;1.337.049;21.146.685
2018;Refém Do Jogo;E1800389800000;Ficção;Estados Unidos;Estrangeira;22/11/2018;Califórnia/Imagem;Distribuição Nacional;185;185;50.672;699.293
2018;Rei;E1800086000000;Ficção;Chile, França;Estrangeira;21/06/2018;Descoloniza Filmes;Distribuição Nacional;3;3;413;4.467
2018;Robin Hood: A Origem;E1800463800000;Ficção;Estados Unidos;Estrangeira;29/11/2018;Paris;Distribuição Nacional;604;663;901.926;12.525.425
2018;Réquiem Para Sra. J;E1800163500000;Ficção;Bulgária, França, Macedônia (República Yugoslava), Rússia, Sérvia;Estrangeira;24/05/2018;Zeta Filmes;Distribuição Nacional;7;7;1.872;26.954
2018;Safári;E1800224300000;Documentário;Áustria;Estrangeira;14/06/2018;Pandora Filmes;Distribuição Nacional;4;4;238;2.862
2018;Sansão;E1700623300000;Ficção;Estados Unidos;Estrangeira;27/09/2018;Califórnia;Distribuição Nacional;84;84;30.269;419.872
2018;Selfie From Hell;E1700035400000;Ficção;Alemanha, Canadá;Estrangeira;07/06/2018;Cineart Filmes;Distribuição Nacional;10;10;782;12.625
2018;Sem Amor;E1700470500000;Ficção;Alemanha, Bélgica, França, Rússia;Estrangeira;08/02/2018;Sony;Distribuição Internacional;19;19;15.042;233.529
2018;Sem Data, Sem Assinatura;E1800340800000;Ficção;Irã;Estrangeira;20/09/2018;Imovision;Distribuição Nacional;17;20;12.711;198.149
2018;Sem Fôlego;E1700542900000;Ficção;Estados Unidos;Estrangeira;25/01/2018;H2O Films;Distribuição Nacional;24;24;4.688;67.645
2018;Sexy Por Acidente;E1800140300000;Ficção;Estados Unidos;Estrangeira;28/06/2018;Paris;Distribuição Nacional;260;260;136.779;2.027.220
2018;Sherlock Gnomes E O Mistério Do Jardim;E1800076300000;Animação;Estados Unidos;Estrangeira;31/05/2018;Paramount;Distribuição Internacional;593;615;489.323;7.332.924
2018;Sicario: Dia Do Soldado;E1800107200000;Ficção;Estados Unidos;Estrangeira;28/06/2018;Sony;Distribuição Internacional;126;126;47.201;939.753
2018;Slender Man - Pesadelo Sem Rosto;E1800037900000;Ficção;Estados Unidos;Estrangeira;23/08/2018;Sony;Distribuição Internacional;563;563;467.611;6.529.756
2018;Sobrenatural: A Última Chave;E1600701100000;Ficção;Estados Unidos;Estrangeira;18/01/2018;Sony;Distribuição Internacional;574;574;1.068.464;15.112.209
2018;Sol Da Meia-Noite;E1800070700000;Ficção;Estados Unidos;Estrangeira;14/06/2018;Diamond Films;Distribuição Nacional;227;227;32.945;444.869
2018;Somente O Mar Sabe;E1800132300000;Ficção;Reino Unido;Estrangeira;26/04/2018;Paris;Distribuição Nacional;25;25;12.126;244.030
2018;Sonata De Outono;E1402582900000;Ficção;Alemanha, França, Inglaterra, Suécia;Estrangeira;19/07/2018;F. J. Cines;Distribuição Nacional;2;13;458;6.115
2018;Stromboli;E1800045300000;Ficção;Itália;Estrangeira;29/03/2018;Zeta Filmes;Distribuição Nacional;10;11;3.169;42.521
2018;Submersão;E1700203900000;Ficção;Estados Unidos;Estrangeira;19/04/2018;Califórnia;Distribuição Nacional;65;65;19.833;422.356
2018;Takara - A Noite Em Que Nadei;E1800356000000;Ficção;França, Japão;Estrangeira;30/08/2018;Zeta Filmes;Distribuição Nacional;6;7;1.687;23.280
2018;Tamara;E1800476100000;Ficção;Peru, Uruguai, Venezuela;Estrangeira;18/10/2018;Lança Filmes;Distribuição Nacional;1;4;1.207;15.421
2018;Te Peguei!;E1800215100000;Ficção;Estados Unidos;Estrangeira;23/08/2018;Warner;Distribuição Internacional;71;71;24.602;435.964
2018;Tesnota;E1800282000000;Ficção;Rússia;Estrangeira;09/08/2018;Zeta Filmes;Distribuição Nacional;10;12;2.746;38.156
2018;The Post - A Guerra Secreta;E1700535100000;Ficção;Estados Unidos;Estrangeira;25/01/2018;Universal;Distribuição Internacional;246;248;471.063;9.162.788
2018;The Square - A Arte Da Discórdia;E1700582400000;Ficção;Alemanha, Dinamarca, França, Suécia;Estrangeira;04/01/2018;Pandora Filmes;Distribuição Nacional;36;38;46.201;716.857
2018;Todo Dia;E1800136300000;Ficção;Estados Unidos;Estrangeira;26/07/2018;Paris;Distribuição Nacional;239;239;114.908;1.783.139
2018;Todo O Dinheiro Do Mundo;E1700483800000;Ficção;Estados Unidos;Estrangeira;01/02/2018;Diamond Films;Distribuição Nacional;338;338;131.414;2.259.434
2018;Tomb Raider: A Origem;E1700619000000;Ficção;Estados Unidos;Estrangeira;15/03/2018;Warner;Distribuição Internacional;972;972;895.812;14.622.945
2018;Torre. Um Dia Brilhante.*;E1800518200000;Ficção;Polônia;Estrangeira;08/11/2018;Zeta Filmes;Distribuição Nacional;6;6;1.040;11.775
2018;Traffik ? Liberdade Roubada;E1800396600000;Ficção;Estados Unidos;Estrangeira;20/09/2018;Paris;Distribuição Nacional;24;24;2.404;45.837
2018;Trama Fantasma;E1700554600000;Ficção;Estados Unidos;Estrangeira;22/02/2018;Universal;Distribuição Internacional;70;114;112.750;2.198.815
2018;Troca De Rainhas;E1800291100000;Ficção;Bélgica, França;Estrangeira;16/08/2018;Pandora Filmes;Distribuição Nacional;37;37;24.656;403.649
2018;Três Anúncios Para Um Crime;E1700443900000;Ficção;Estados Unidos, Reino Unido;Estrangeira;15/02/2018;Fox;Distribuição Internacional;104;202;388.425;7.318.793
2018;Tudo Que Quero;E1700441800000;Ficção;Estados Unidos;Estrangeira;26/04/2018;Imagem;Distribuição Nacional;51;51;17.966;381.953
2018;Tully;E1800073200000;Ficção;Estados Unidos;Estrangeira;24/05/2018;Diamond Films;Distribuição Nacional;61;61;35.577;699.949
2018;Um Dia;E1800447000000;Ficção;Hungria;Estrangeira;11/10/2018;Zeta Filmes;Distribuição Nacional;15;15;6.403;90.535
2018;Um Dia Para Viver;E1800188200000;Ficção;Estados Unidos;Estrangeira;07/06/2018;Playarte;Distribuição Nacional;147;147;19.811;289.691
2018;Um Homem Comum;E1800435100000;Ficção;Estados Unidos, Sérvia;Estrangeira;29/11/2018;Mares Filmes/A2 Filmes;Distribuição Nacional;29;31;40.454;640.053
2018;Um Lugar Silencioso;E1800074200000;Ficção;Estados Unidos;Estrangeira;05/04/2018;Paramount;Distribuição Internacional;593;706;1.507.540;23.146.295
2018;Um Pequeno Favor;E1800353200000;Ficção;Estados Unidos;Estrangeira;27/09/2018;Paris;Distribuição Nacional;184;184;140.860;2.738.277
2018;Um Segredo Em Paris;E1800417600000;Ficção;França;Estrangeira;15/11/2018;Pagu Pictures;Distribuição Nacional;27;27;21.180;342.131
2018;Uma Casa À Beira Mar;E1700458600000;Ficção;França;Estrangeira;12/07/2018;Imovision;Distribuição Nacional;26;30;41.907;683.180
2018;Uma Dobra No Tempo;E1800033300000;Ficção;Estados Unidos;Estrangeira;29/03/2018;Disney;Distribuição Internacional;295;295;153.549;2.516.273
2018;Uma Escala Em Paris;E1700468700000;Ficção;Estados Unidos, França;Estrangeira;24/05/2018;Imovision;Distribuição Nacional;5;7;3.394;56.199
2018;Uma Questão Pessoal;E1800357000000;Ficção;Itália;Estrangeira;20/09/2018;Supo Mungam Films;Distribuição Nacional;32;32;11.187;168.372
2018;Uma Temporada Na França;E1800095100000;Ficção;França;Estrangeira;05/04/2018;Imovision;Distribuição Nacional;6;6;7.047;104.593
2018;Utøya 22 De Julho;E1800306200000;Ficção;Noruega;Estrangeira;29/11/2018;Califórnia;Distribuição Nacional;5;9;1.768;26.750
2018;Velhos Astros;E1800211700000;Ficção;Estados Unidos;Estrangeira;19/07/2018;Paris;Distribuição Nacional;29;29;4.187;75.633
2018;Venom;E1800179900000;Ficção;Estados Unidos;Estrangeira;04/10/2018;Sony;Distribuição Internacional;1.540;1.540;4.605.509;72.243.779
2018;Verdade Ou Desafio;E1800053600000;Ficção;Estados Unidos;Estrangeira;03/05/2018;Universal;Distribuição Internacional;443;512;496.726;6.881.256
2018;Vidas À Deriva;E1800192200000;Ficção;Estados Unidos;Estrangeira;09/08/2018;Diamond Films;Distribuição Nacional;504;504;222.791;3.608.930
2018;Vingadores: Guerra Infinita;E1800067100000;Ficção;Estados Unidos;Estrangeira;26/04/2018;Disney;Distribuição Internacional;2.381;2.381;14.502.151;238.029.913
2018;Vingança;E1800198900000;Ficção;França;Estrangeira;07/06/2018;Fênix Filmes;Distribuição Nacional;14;14;4.322;63.867
2018;Virgens Acorrentadas;E1700464000000;Ficção;Brasil, Estados Unidos;Estrangeira;09/08/2018;Moro Comunicação;Distribuição Nacional;18;18;1.301;14.470
2018;Visages, Villages;E1700608800000;Documentário;França;Estrangeira;25/01/2018;Fênix Filmes;Distribuição Nacional;11;22;18.078;247.724
2018;Viva - A Vida É Uma Festa;E1700453400000;Animação;Estados Unidos;Estrangeira;04/01/2018;Disney;Distribuição Internacional;626;626;1.970.059;30.409.949
2018;Você Nunca Esteve Realmente Aqui;E1800342100000;Ficção;Estados Unidos, França, Reino Unido;Estrangeira;09/08/2018;Supo Mungam Films;Distribuição Nacional;34;36;28.375;492.752
2018;Western;E1700515800000;Ficção;Alemanha, Áustria, Bulgária;Estrangeira;15/03/2018;Zeta Filmes;Distribuição Nacional;14;14;2.587;33.802
2018;Wheely;E1800347600000;Animação;Malásia;Estrangeira;06/09/2018;Playarte;Distribuição Nacional;110;110;13.384;196.138
2018;Árvores Vermelhas;E1800095300000;Documentário;Brasil, Estados Unidos, Inglaterra;Estrangeira;29/03/2018;Erika Fromm;Distribuição Nacional;7;7;1.406;24.854
2018;À Sombra De Duas Mulheres;E1800177300000;Ficção;França, Suíça;Estrangeira;10/05/2018;Fênix Filmes/Tucumán;Distribuição Nacional;13;13;4.475;71.347
2019;45 Dias Sem Você;B1800586000000;Ficção;Brasil;Brasileira;16/05/2019;O2 Play;Distribuição Nacional;2;7;3.303;31.295
2019;A Cidade Dos Piratas;B1800516900000;Animação;Brasil;Brasileira;31/10/2019;Lança Filmes;Distribuição Nacional;22;22;2.364;32.055
2019;A Família Submersa;B1800358900000;Ficção;Brasil, Argentina;Brasileira;04/04/2019;Esfera Produções;Distribuição Nacional;14;14;2.538;38.427
2019;A Fera Na Selva;B1900415900000;Ficção;Brasil;Brasileira;03/10/2019;O2 Play;Distribuição Nacional;2;5;3.106;41.232
2019;A História De Um Sonho;B1900139400000;Documentário;Brasil;Brasileira;06/06/2019;Elo Company;Distribuição Nacional;29;30;4.910;35.242
2019;A Irmandade;B1900148100000;Documentário;Brasil;Brasileira;14/11/2019;Lume Produções Cinematográficas;Distribuição Nacional;1;1;684;6.611
2019;A Mulher Do Meu Marido;B1800089700000;Ficção;Argentina, Brasil;Brasileira;29/08/2019;Bretz Filmes;Distribuição Nacional;40;40;3.018;50.248
2019;A Música Do Tempo - Do Sonho Do Império Ao Império Do Sonho;B1800423800000;Documentário;Brasil;Brasileira;12/09/2019;Espaço Filmes;Distribuição Nacional;6;6;317;5.222
2019;A Noite Amarela;B1900249100000;Ficção;Brasil;Brasileira;10/10/2019;Vitrine Filmes;Distribuição Nacional;17;17;1.798;12.920
2019;A Parte Do Mundo Que Me Pertence;B1800091200000;Documentário;Brasil;Brasileira;09/05/2019;Olhar Distribuição;Distribuição Nacional;6;8;571;6.299
